ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
HYPE3;20,24;-5,51;-3,76;0,79;42,1;0,046;4,0;2,26;3,12;3,1;32,4;7.7;1,01;-;13.0%;65;FORTE OPORTUNIDADE;alta;False;6116600
TEND3;29,64;-3,2;-14,34;-15,31;31,0;-0,774;-6,9;1,04;4,99;54,1;28,0;6.0;2,68;-;47.1%;60;FORTE OPORTUNIDADE;alta;False;2515700
ROMI3;5,86;-1,51;-4,09;-2,33;33,3;-0,008;-16,4;2,07;2,37;0,9;50,8;7.2;0,44;-;6.4%;60;FORTE OPORTUNIDADE;baixa;True;291100
POMO4;5,1;-0,58;-9,25;-12,22;27,4;-0,065;-0,2;1,49;3,31;2,0;55,9;5.1;1,56;-;30.9%;55;OBSERVAR;alta;False;12738300
DIRR3;11,53;-2,45;-11,24;-16,45;30,7;-0,213;-0,5;1,06;4,23;1,5;49,7;7.3;2,82;-;42.9%;55;OBSERVAR;alta;False;8143500
PLPL3;7,26;-5,47;-12,53;-12,0;33,5;-0,025;-10,0;1,75;6,02;0,0;139,4;4.3;1,38;-;38.0%;55;OBSERVAR;alta;False;3485500
EGIE3;30,34;0,23;-5,98;-11,29;34,9;-0,283;13,6;0,93;2,96;13,5;27,9;13.6;2,55;-;20.2%;55;OBSERVAR;alta;False;3402300
SHUL4;4,5;-1,1;-1,96;-4,9;37,7;-0,004;18,1;1,85;2,25;13,6;23,6;5.8;1,05;-;18.2%;55;OBSERVAR;baixa;True;932500
ALLD3;4,5;0,0;-2,6;-7,41;31,8;0,023;16,4;0,79;3,0;1,6;83,0;1.3;0,28;-;21.8%;55;OBSERVAR;baixa;True;332400
TFCO4;13,8;-1,08;-8,79;-7,8;33,8;-0,13;-13,5;0,69;3,29;2,1;31,7;14.7;3,55;-;26.4%;55;OBSERVAR;baixa;True;324200
CVCB3;1,12;3,7;-18,84;-15,15;33,9;-0,004;2,9;1,6;7,81;5,7;149,1;-;1,45;-;-23.0%;50;OBSERVAR;alta;False;16753200
ANIM3;2,08;-4,59;-27,53;-19,38;34,1;-0,039;6,5;1,31;9,26;8,3;154,3;5.8;0,33;-;8.7%;50;OBSERVAR;alta;False;16740200
BHIA3;0,91;-9,9;-15,74;-19,47;27,1;0,011;-22,6;2,87;7,43;0,0;502,2;-;0,33;-;-188.5%;50;OBSERVAR;alta;False;12386800
MOVI3;8,0;-7,08;-9,3;-16,84;30,4;-0,046;-7,5;1,84;5,15;49,7;87,1;7.6;0,88;-;12.9%;50;OBSERVAR;alta;False;8070300
SBSP3;28,6;-1,31;-5,74;1,56;42,9;-0,149;9,0;0,63;2,52;42,9;23,5;11.3;2,29;-;21.2%;50;OBSERVAR;alta;False;7206700
YDUQ3;7,83;-4,16;-12,61;-8,21;32,7;-0,047;-21,5;2,25;4,8;0,8;95,3;17.8;0,68;-;3.8%;50;OBSERVAR;alta;False;6934200
PGMN3;3,42;0,59;-5,79;-7,07;33,7;0,006;7,1;0,73;4,14;6,9;122,8;7.0;0,73;-;10.1%;50;OBSERVAR;alta;False;3184500
CAML3;4,29;1,18;-20,41;-13,33;33,1;-0,073;8,7;0,62;5,39;6,7;70,3;14.3;0,49;-;3.4%;50;OBSERVAR;baixa;True;833800
MTRE3;2,91;-1,36;-6,17;-11,27;27,0;-0,025;2,2;0,78;3,19;0,3;42,5;5.0;0,3;-;8.3%;50;OBSERVAR;baixa;True;658400
CEAB3;9,31;-2,72;-11,16;-5,1;33,2;-0,098;-8,9;1,37;4,93;0,4;94,1;5.0;0,76;-;16.8%;45;OBSERVAR;alta;False;8731900
ECOR3;6,8;-2,02;-13,04;-2,58;38,0;-0,056;-4,7;1,41;4,08;13,3;75,5;6.4;1,16;-;17.3%;45;OBSERVAR;alta;False;5802700
ENEV3;25,42;-0,9;-6,44;0,87;45,4;-0,145;11,9;0,5;2,87;91,7;10,6;42.4;2,39;-;8.7%;45;OBSERVAR;alta;False;4083900
VIVA3;21,41;-2,5;-8,62;-2,15;39,5;-0,12;-13,6;1,38;3,75;6,8;67,6;8.6;1,66;-;20.7%;45;OBSERVAR;alta;False;3776100
GGPS3;11,8;-2,48;-8,95;1,9;41,5;-0,007;25,3;0,97;3,65;6,1;66,5;12.6;2,15;-;17.1%;45;OBSERVAR;alta;False;2965200
LWSA3;3,74;-3,86;-6,27;-0,53;40,9;-0,032;-4,8;0,93;3,92;14,0;28,4;-;0,88;-;-8.6%;45;OBSERVAR;alta;False;2454000
POMO3;4,68;-1,89;-10,0;-15,68;24,5;-0,056;-0,8;1,37;3,63;1,7;44,0;4.7;1,43;-;30.9%;45;OBSERVAR;alta;False;1637400
LOGG3;25,89;-1,52;-0,42;-4,89;42,0;-0,205;12,1;0,99;2,74;75,4;10,9;5.6;0,6;-;11.0%;45;OBSERVAR;baixa;True;400700
LEVE3;31,45;0,16;-1,87;-3,82;36,5;-0,091;15,1;1,68;1,79;29,7;15,1;6.4;3,98;-;67.7%;45;OBSERVAR;baixa;True;325600
COGN3;2,14;-1,83;-8,15;-6,55;36,2;-0,002;-3,8;0,85;4,08;0,9;120,9;6.3;0,31;-;4.7%;40;OBSERVAR;alta;False;19271600
ONCO3;0,7;2,94;-27,08;-48,15;34,6;-0,031;14,6;0,98;21,36;11,1;757,1;-;1,47;-;-205.9%;40;OBSERVAR;alta;False;13961000
RDOR3;33,92;-4,32;-5,91;-0,7;41,7;-0,055;6,5;2,22;2,86;17,6;32,5;16.2;3,77;-;19.2%;40;OBSERVAR;alta;False;10536300
MRVE3;4,51;-1,74;-6,82;-7,96;31,4;-0,02;1,4;1,04;5,18;1,8;133,5;-;0,49;-;-11.8%;40;OBSERVAR;alta;False;9480200
LREN3;13,27;-0,3;-7,14;-7,27;36,8;-0,119;6,8;0,71;3,59;10,0;30,5;9.0;1,25;-;14.5%;40;OBSERVAR;alta;False;8624800
BRKM5;5,71;-3,87;-16,4;-24,87;31,2;0,07;10,0;0,86;8,84;0,2;141,3;-;-0,29;-;-;40;OBSERVAR;alta;False;7116600
SANB11;27,21;0,74;-0,48;1,72;53,6;0,085;75,2;1,99;2,24;13,0;36,7;13.3;0,81;-;10.5%;40;OBSERVAR;alta;False;7011800
GFSA3;0,36;0,0;-35,71;-72,93;17,8;-0,038;16,6;1,26;27,24;9,1;5258,3;-;0,01;-;-34.7%;40;OBSERVAR;alta;False;5682500
RAIZ4;0,27;0,0;-12,9;-35,71;22,9;-0,01;7,2;0,34;9,86;0,0;481,5;-;-0,32;-;-548.1%;40;OBSERVAR;alta;False;5193600
SBFG3;9,45;-2,68;-8,25;-7,35;37,6;-0,026;4,8;1,05;4,09;1,4;61,7;6.6;0,66;-;11.2%;40;OBSERVAR;alta;False;2000500
EZTC3;11,59;-1,78;-8,96;-11,66;32,2;-0,136;-3,2;0,8;3,77;23,9;43,2;5.5;0,62;-;11.3%;40;OBSERVAR;alta;False;1143400
VTRU3;12,0;-1,4;-8,4;-10,25;31,4;-0,135;-9,8;1,09;3,93;42,3;44,6;1.6;0,43;21.0%;35.2%;40;OBSERVAR;baixa;True;514000
MELK3;2,93;-2,01;-7,57;-6,69;32,4;-0,022;-3,9;1,29;2,71;0,7;36,8;5.0;0,55;-;13.4%;40;OBSERVAR;baixa;True;492200
WEGE3;42,47;-1,53;-3,91;-7,09;34,2;-0,431;-2,9;1,47;2,54;25,8;27,8;28.3;10,23;-;32.5%;35;NEUTRO;alta;False;8949800
CYRE3;21,18;0,24;-7,75;-1,94;41,9;-0,166;4,6;0,9;3,74;7,2;70,0;4.7;0,87;-;21.1%;35;NEUTRO;alta;False;5525900
AZEV4;1,2;0,0;-6,25;-33,33;31,7;-0,001;24,5;2,0;17,34;4,3;1016,7;-;0,32;-;-145.3%;35;NEUTRO;alta;False;3330900
CURY3;29,95;-0,79;-10,84;-12,76;36,9;-0,538;0,9;0,7;4,07;21,0;37,0;8.4;5,97;-;73.7%;35;NEUTRO;alta;False;2766900
MULT3;28,35;0,11;-4,29;-0,42;43,0;-0,077;14,2;0,8;2,36;19,2;24,4;11.5;2,15;-;20.0%;35;NEUTRO;alta;False;2025600
IGTI11;24,59;-1,05;-5,55;2,34;44,0;-0,037;19,9;0,99;2,65;22,4;23,7;150.9;1,49;-;15.4%;35;NEUTRO;alta;False;1696500
VVEO3;0,61;7,02;1,67;-50,0;32,6;0,014;40,1;0,37;10,88;8,9;204,9;10.2;0,1;-;1.1%;35;NEUTRO;alta;False;1607300
ORVR3;70,61;-3,31;-7,02;-6,54;31,7;-0,627;-13,3;2,22;2,96;50,1;20,2;69.2;4,65;-;8.2%;35;NEUTRO;alta;False;1382100
RIAA3;7,8;-1,64;-12,26;-10,18;33,9;-0,104;-8,0;0,82;4,19;49,2;38,9;2.6;0,74;-;28.2%;35;NEUTRO;baixa;True;879700
SOJA3;5,8;-2,68;-5,84;-2,85;40,2;0,002;-4,1;1,83;3,28;1,6;80,3;72.5;0,61;-;6.0%;35;NEUTRO;baixa;True;866300
IRBR3;55,8;-1,76;-1,03;3,46;56,1;0,012;57,3;2,02;2,24;34,9;16,0;13.0;0,86;-;6.7%;35;NEUTRO;baixa;True;760700
LAVV3;10,15;-5,32;-10,1;-7,31;36,5;-0,052;-10,1;1,27;4,25;2,5;87,0;5.0;1,45;-;26.6%;35;NEUTRO;baixa;True;688300
FIQE3;5,6;0,0;-4,76;-3,78;37,5;-0,001;16,4;0,68;2,95;104,7;38,6;9.0;1,86;-;18.8%;35;NEUTRO;baixa;True;580400
ABCB4;23,54;-0,04;-2,16;2,83;47,0;-0,08;29,0;0,85;1,95;30,0;16,1;4.4;0,8;-;15.0%;35;NEUTRO;baixa;True;523900
ITSA4;13,62;-0,07;-2,01;4,53;54,4;-0,018;54,3;0,9;1,89;52,7;10,5;9.0;1,69;-;18.4%;30;NEUTRO;alta;False;17008500
VALE3;72,24;0,43;-2,39;-8,99;34,3;-0,21;17,1;0,78;2,38;50,3;26,8;21.1;1,61;-;6.8%;30;NEUTRO;alta;False;12581400
ITUB4;42,53;0,54;-2,52;3,65;54,0;-0,126;50,2;0,49;1,98;40,0;14,6;10.3;2,24;-;21.8%;30;NEUTRO;alta;False;9834900
RENT3;36,55;-2,51;-9,84;-11,42;31,6;-0,313;-8,0;1,19;3,36;17,4;44,2;17.7;1,52;-;8.5%;30;NEUTRO;alta;False;7513800
RAIL3;13,24;-2,43;-6,3;2,64;42,4;0,008;22,1;0,8;2,93;8,9;30,9;23.6;1,77;-;7.3%;30;NEUTRO;alta;False;7426700
BBSE3;41,55;1,22;2,87;8,57;76,6;0,106;95,7;1,11;1,67;43,9;0,4;8.8;6,38;-;75.6%;30;NEUTRO;alta;False;5907400
SAUD3;14,77;-2,12;-3,78;7,54;54,1;-0,027;49,4;0,92;2,46;42,9;11,6;14.2;5,62;-;40.4%;30;NEUTRO;alta;False;2828200
SIMH3;7,25;-3,97;-10,05;-6,69;36,0;-0,0;-9,9;1,16;4,79;0,1;101,5;-;0,73;-;0.6%;30;NEUTRO;alta;False;2395700
AXIA7;49,55;0,51;-3,37;-6,28;41,2;-0,303;18,9;1,59;2,75;5,0;31,7;-;1,16;-;7.9%;30;NEUTRO;alta;False;2147200
BRAP4;20,8;-0,05;-3,53;-8,05;36,0;-0,073;7,0;1,0;2,55;51,3;23,2;11.1;1,05;-;9.5%;30;NEUTRO;alta;False;1787900
ITUB3;45,12;0,18;-1,38;4,49;59,6;-0,118;61,7;0,93;1,96;67,5;4,9;11.0;2,37;-;21.8%;30;NEUTRO;alta;False;1702500
PSSA3;53,48;-1,33;-1,49;2,47;53,1;-0,095;46,5;1,06;2,19;24,6;3,6;9.4;2,2;-;25.2%;30;NEUTRO;alta;False;1382400
PASS3;24,44;-0,65;-3,02;-2,63;42,5;0,024;20,8;1,52;2,86;2,3;16,0;14.1;3,05;-;18.8%;30;NEUTRO;alta;False;1329000
DXCO3;4,95;-1,0;-2,75;2,48;49,7;0,009;45,1;0,7;3,2;11,8;25,7;inf;0,65;-;1.1%;30;NEUTRO;alta;False;1168000
CPFE3;46,4;0,17;-1,69;5,17;54,7;0,047;63,0;0,79;1,98;35,4;14,2;9.3;2,2;-;24.8%;30;NEUTRO;baixa;True;950300
LJQQ3;1,14;0,0;-5,79;-17,39;36,7;-0,001;11,1;0,43;6,13;1,8;151,8;-;0,69;-;-43.8%;30;NEUTRO;baixa;True;925700
MILS3;15,35;0,33;-0,9;-0,2;54,2;-0,058;22,8;0,99;1,07;62,6;2,0;8.5;1,96;-;26.3%;30;NEUTRO;baixa;True;895600
SEER3;11,65;0,6;-3,64;6,01;49,6;-0,004;49,5;1,11;3,8;56,2;21,3;1.6;1,05;-;18.5%;30;NEUTRO;baixa;True;785100
EVEN3;5,0;1,42;-13,04;-10,23;36,9;-0,066;7,0;0,94;4,29;2,0;70,6;2.5;0,51;-;12.2%;30;NEUTRO;baixa;True;781000
RANI3;7,89;-1,25;-1,5;3,41;47,6;0,006;41,0;1,2;1,88;18,3;23,5;8.6;1,24;-;14.7%;30;NEUTRO;baixa;True;533100
WIZC3;8,2;-1,56;-3,76;5,94;51,5;-0,003;50,2;0,78;2,14;24,3;22,1;6.8;1,91;-;28.6%;30;NEUTRO;baixa;True;203300
BBDC4;18,55;0,76;-0,43;6,1;61,6;0,04;76,6;0,56;2,03;32,3;14,6;8.8;1,09;-;13.4%;25;NEUTRO;alta;False;19403200
MOTV3;14,46;-0,69;-4,55;1,76;46,5;-0,021;27,9;0,64;2,18;23,1;22,7;9.8;1,78;-;20.4%;25;NEUTRO;alta;False;4976100
BBDC3;16,15;0,62;-0,74;6,15;61,8;0,031;75,1;0,32;1,95;34,4;12,7;7.7;0,95;-;13.4%;25;NEUTRO;alta;False;3022700
ISAE4;28,43;1,14;-2,8;2,08;51,3;-0,061;50,9;0,89;2,47;44,8;12,7;8.0;0,87;-;11.3%;25;NEUTRO;alta;False;2701600
QUAL3;1,5;0,0;-10,71;-21,48;35,5;-0,024;3,7;1,18;5,87;3,4;87,1;75.0;0,33;-;0.9%;25;NEUTRO;alta;False;2510600
MDNE3;24,9;-0,4;-7,09;-9,45;37,2;-0,329;16,6;1,01;4,68;47,6;37,7;4.4;1,21;-;27.2%;25;NEUTRO;alta;False;1485500
CASH3;4,35;-4,19;-11,22;4,57;49,9;-0,015;50,2;0,66;5,77;35,5;56,6;-;1,09;-;-17.5%;25;NEUTRO;alta;False;1347000
MDIA3;17,52;-0,17;-2,83;0,81;39,9;0,084;26,3;2,35;2,29;2,8;65,6;8.5;0,7;-;8.5%;25;NEUTRO;alta;False;1098700
SAPR11;36,16;-1,18;-3,39;-6,85;40,7;0,001;7,8;0,9;2,63;14,5;34,7;44.7;0,86;-;9.9%;25;NEUTRO;alta;False;1057900
DESK3;18,05;0,89;1,35;3,14;61,5;0,021;100,6;2,89;1,32;142,1;3,7;35.4;1,48;-;5.0%;25;NEUTRO;alta;False;1034000
MLAS3;1,72;0,58;-1,15;2,38;55,7;0,004;72,6;0,77;4,27;114,9;8,1;7.8;0,45;-;6.0%;25;NEUTRO;baixa;True;825800
ALUP11;33,45;0,36;-1,93;3,69;55,2;0,055;68,7;0,83;1,79;19,9;10,2;8.0;1,19;-;12.7%;25;NEUTRO;baixa;True;561000
TTEN3;15,06;-1,57;-2,33;-0,86;48,6;0,028;41,9;0,77;2,97;16,8;18,9;10.8;1,58;-;15.7%;25;NEUTRO;baixa;True;555100
FESA4;5,95;0,0;-0,34;-1,65;45,9;0,028;56,3;0,56;2,15;8,3;49,6;13.2;0,61;-;4.9%;25;NEUTRO;baixa;True;380200
POSI3;3,68;-0,54;-7,77;-4,66;38,7;-0,02;4,2;0,66;3,97;11,5;30,4;52.6;0,33;-;0.8%;25;NEUTRO;baixa;True;335100
